1,0
2,1
3,0
4,0
5,1
6,0
7,0
8,0
9,0
10,0
11,0
12,2
13,2
14,1
15,0
16,0
17,1
18,3
19,0
20,1
21,1
22,0
23,1
24,0
25,0
26,0
27,2
28,3
29,0
30,3
31,3
32,0
33,2
34,0
35,0
36,2
37,0
38,0
39,0
40,0
41,3
42,2
43,1
44,1
45,0
46,1
47,3
48,1
49,0
50,3
51,3
52,0
53,0
54,2
55,0
56,0
57,1
58,2
59,0
60,1
61,3
62,0
63,0
64,0
65,1
66,0
67,2
68,2
69,0
70,0
71,0
72,0
73,0
74,0
75,3
76,1
77,1
78,0
79,3
80,1
81,0
82,1
83,3
84,0
85,1
86,0
87,1
88,0
89,0
90,1
91,0
92,1
93,3
94,3
95,0
96,0
97,1
98,2
99,2
100,2
101,3
102,3
103,0
104,0
105,2
106,0
107,0
108,0
109,3
110,2
111,1
112,1
113,0
114,2
115,1
116,0
117,0
118,0
119,1
120,0
121,2
122,0
123,3
124,0
125,1
126,0
127,0
128,0
129,3
130,3
131,0
132,0
133,2
134,1
135,2
136,1
137,1
138,1
139,1
140,1
141,3
142,1
143,0
144,1
145,1
146,1
147,1
148,1
149,0
150,3
151,1
152,2
153,1
154,3
155,3
156,0
157,0
158,0
159,0
160,0
161,0
162,3
163,1
164,0
165,0
166,0
167,0
168,0
169,3
170,0
171,0
172,0
173,3
174,2
175,1
176,0
177,3
178,2
179,3
180,3
181,3
182,3
183,0
184,0
185,1
186,1
187,3
188,3
189,3
190,1
191,3
192,1
193,3
194,3
195,1
196,2
197,2
198,0
199,1
200,0
201,1
202,3
203,1
204,0
205,1
206,0
207,2
208,1
209,0
210,0
211,1
212,0
213,1
214,0
215,0
216,2
217,2
218,2
219,2
220,0
221,1
222,1
223,2
224,0
225,1
226,2
227,2
228,3
229,3
230,1
231,1
232,1
233,0
234,2
235,1
236,0
237,2
238,2
239,0
240,3
241,1
242,0
243,1
244,0
245,0
246,2
247,2
248,2
249,2
250,2
251,2
252,2
253,1
254,1
255,2
256,2
257,3
258,2
259,3
260,0
261,0
262,1
263,3
264,2
265,2
266,1
267,0
268,1
269,3
270,3
271,0
272,0
273,3
274,3
275,1
276,3
277,3
278,0
279,3
280,0
281,1
282,2
283,2
284,3
285,3
286,0
287,0
288,1
289,2
290,0
291,2
292,1
293,2
294,1
295,2
296,1
297,0
298,2
299,2
300,2
301,2
302,0
303,1
304,3
305,2
306,0
307,3
308,1
309,3
310,3
311,0
312,0
313,3
314,3
315,2
316,2
317,0
318,0
319,0
320,3
321,3
322,0
323,0
324,0
325,3
326,0
327,1
328,2
329,0
330,2
331,1
332,0
333,0
334,0
335,1
336,3
337,3
338,3
339,2
340,0
341,3
342,2
343,1
344,0
345,0
346,0
347,0
348,3
349,3
350,1
351,1
352,2
353,1
354,0
355,2
356,3
357,1
358,0
359,0
360,0
361,0
362,3
363,1
364,3
365,1
366,3
367,3
368,3
369,0
370,0
371,1
372,1
373,3
374,0
375,2
376,0
377,2
378,2
379,0
380,0
381,1
382,0
383,3
384,1
385,0
386,2
387,1
388,1
389,0
390,2
391,1
392,0
393,3
394,3
395,2
396,2
397,0
398,0
399,2
400,3
401,3
402,0
403,2
404,0
405,1
406,2
407,1
408,0
409,1
410,3
411,0
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,1
422,3
423,1
424,3
425,0
426,1
427,2
428,2
429,1
430,3
431,3
432,1
433,2
434,1
435,2
436,0
437,0
438,0
439,1
440,2
441,3
442,3
443,0
444,3
445,2
446,1
447,1
448,0
449,1
450,3
451,2
452,3
453,3
454,1
455,1
456,1
457,2
458,0
459,1
460,0
461,1
462,1
463,1
464,1
465,3
466,0
467,0
468,1
469,1
470,1
471,3
472,3
473,2
474,0
475,0
476,1
477,3
478,1
479,0
480,1
481,3
482,2
483,0
484,0
485,2
486,2
487,1
488,2
489,3
490,1
491,0
492,1
493,2
494,0
495,0
496,2
497,2
498,2
499,2
500,2
501,0
502,0
503,0
504,2
505,1
506,0
507,3
508,1
509,0
510,0
511,0
512,1
513,1
514,0
515,0
516,3
517,2
518,0
519,1
520,1
521,0
522,1
523,0
524,1
525,0
526,3
527,1
528,2
529,2
530,2
531,1
532,0
533,0
534,0
535,2
536,3
537,0
538,2
539,2
540,3
541,2
